person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,monthly_payment_est,income_per_year_of_emp,interest_income_ratio,credit_exp_ratio,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
81.0,1816105.0,2.7,1,13613.0,8.64,0.085,0,16.0,0.0,1134.4166666666667,490839.1891891892,4.757431559611609e-06,0.19753086419753085,0,0,1,0,0,0,0,0
79.0,1951238.0,48.2,5,7482.0,21.52,0.553,0,8.0,1.0,623.5,39659.308943089425,1.1028889848962633e-05,0.10126582278481013,1,0,0,0,1,0,0,0
82.0,4813045.0,78.0,5,25338.0,15.8,0.278,0,14.0,1.0,2111.5,60924.620253164554,3.2827444408385044e-06,0.17073170731707318,0,1,0,0,0,0,0,1
86.0,3307364.0,81.6,4,25615.0,10.75,0.569,0,16.0,1.0,2134.5833333333335,40040.72639225182,3.2503216306636854e-06,0.18604651162790697,1,0,0,0,0,0,0,0
77.0,2958934.5,37.9,2,24688.0,13.57,0.559,0,23.0,1.0,2057.3333333333335,76065.15424164524,4.58610875431384e-06,0.2987012987012987,0,1,0,0,0,1,0,0
86.0,1606970.0,13.7,1,14745.0,22.1,0.212,1,4.0,1.0,1228.75,109317.68707482994,1.3752581720516426e-05,0.046511627906976744,0,1,0,0,0,0,1,0
43.0,231189.0,36.0,1,22193.0,11.91,0.519,1,11.0,1.0,1849.4166666666667,6248.351351351352,5.151606903412777e-05,0.2558139534883721,0,0,1,0,0,0,1,0
67.0,1645232.0,63.3,7,21698.0,13.45,0.735,0,25.0,1.0,1808.1666666666667,25586.811819595645,8.175133856420337e-06,0.373134328358209,0,0,1,0,0,0,1,0
58.0,5587982.0,13.1,7,11009.0,9.98,0.543,0,11.0,1.0,917.4166666666666,396310.780141844,1.7859753689300773e-06,0.1896551724137931,0,0,1,0,0,1,0,0
39.0,4027278.0,5.1,4,9215.0,7.22,0.027,1,22.0,0.0,767.9166666666666,660209.5081967213,1.7927737313456554e-06,0.5641025641025641,1,0,0,0,0,0,0,0
84.0,5312822.0,46.6,6,22497.0,19.44,0.52,0,18.0,1.0,1874.75,111613.9075630252,3.6590716460909765e-06,0.21428571428571427,0,0,1,0,1,0,0,0
27.0,541977.0,4.3,7,15283.0,14.63,0.604,1,2.0,1.0,1273.5833333333333,102259.81132075471,2.6993715612072818e-05,0.07407407407407407,0,0,0,0,1,0,0,0
95.0,3672280.0,14.7,5,27975.0,8.98,0.099,0,16.0,0.0,2331.25,233903.1847133758,2.44534663877846e-06,0.16842105263157894,0,0,1,1,0,0,0,0
85.0,72197.95,64.3,7,14671.0,12.89,0.627,1,13.0,1.0,1222.5833333333333,1105.6347626339968,0.00017853445237084474,0.15294117647058825,0,1,0,0,1,0,0,0
51.0,4626580.0,19.4,7,11226.0,6.6,0.342,1,17.0,1.0,935.5,226793.137254902,1.4265393818891314e-06,0.3333333333333333,0,0,1,0,1,0,0,0
82.0,4501968.0,23.2,5,17639.0,11.53,0.486,0,9.0,1.0,1469.9166666666667,186031.73553719008,2.5611015979896793e-06,0.10975609756097561,0,0,1,0,0,0,0,1
77.0,712672.0,53.2,4,21807.0,14.89,0.771,1,11.0,1.0,1817.25,13148.929889298892,2.0893172605107813e-05,0.14285714285714285,0,1,0,0,0,0,1,0
82.0,341369.0,60.6,7,4098.0,9.4,0.056,1,19.0,0.0,341.5,5541.704545454545,2.7536104520022264e-05,0.23170731707317074,1,0,0,1,0,0,0,0
81.0,3980974.0,32.7,4,14083.0,11.12,0.252,0,17.0,1.0,1173.5833333333333,118129.79228486646,2.793285564465991e-06,0.20987654320987653,0,0,0,0,0,0,0,0
77.0,2231039.0,29.4,5,6055.0,22.34,0.374,0,18.0,1.0,504.5833333333333,73389.4407894737,1.0013267355134825e-05,0.23376623376623376,0,1,0,0,0,1,0,0
77.0,300063.0,5.1,7,33219.0,9.32,0.017,0,17.0,0.0,2768.25,49190.65573770492,3.106004052468807e-05,0.22077922077922077,0,0,0,0,0,1,0,0
71.0,3960778.0,49.5,1,27865.0,21.97,0.811,1,29.0,1.0,2322.0833333333335,78431.24752475247,5.546888629736726e-06,0.4084507042253521,0,0,1,0,0,0,1,0
89.0,5741890.0,67.7,2,26464.0,15.81,0.026,1,7.0,1.0,2205.3333333333335,83579.18486171761,2.7534482977820375e-06,0.07865168539325842,0,1,0,0,1,0,0,0
34.0,2891757.0,30.8,1,10368.0,20.92,0.541,0,25.0,1.0,864.0,90935.75471698113,7.234353635401026e-06,0.7352941176470589,1,0,0,0,0,1,0,0
73.0,2472665.0,48.9,2,22382.0,8.74,0.411,1,18.0,1.0,1865.1666666666667,49552.40480961924,3.5346464099882474e-06,0.2465753424657534,0,0,1,0,1,0,0,0
72.0,3104498.0,72.0,6,20853.0,21.83,0.593,0,24.0,1.0,1737.75,42527.3698630137,7.031730401588146e-06,0.3333333333333333,1,0,0,0,0,0,0,0
87.0,1037668.0,83.5,6,23670.0,5.9,0.132,0,29.0,0.0,1972.5,12280.094674556212,5.685820815693637e-06,0.3333333333333333,1,0,0,0,0,0,0,1
66.0,301675.0,44.3,4,19899.0,21.36,0.401,1,4.0,1.0,1658.25,6659.492273730685,7.080443919967117e-05,0.06060606060606061,1,0,0,0,0,0,1,0
74.0,3679002.0,65.7,7,16610.0,14.17,0.242,1,18.0,1.0,1384.1666666666667,55157.451274362815,3.851586965272928e-06,0.24324324324324326,0,1,0,0,1,0,0,0
71.0,267625.0,3.9,2,29030.0,13.72,0.417,1,25.0,1.0,2419.1666666666665,54617.3469387755,5.1265572104354584e-05,0.352112676056338,1,0,0,1,0,0,0,0
35.0,846840.0,20.9,6,1393.0,15.32,0.5,0,9.0,1.0,116.08333333333333,38668.49315068493,1.80907632011204e-05,0.2571428571428571,0,0,0,0,0,0,1,0
36.0,1379607.0,22.8,5,34648.0,8.51,0.348,0,12.0,1.0,2887.3333333333335,57966.68067226891,6.1684188552110454e-06,0.3333333333333333,0,0,0,0,0,1,0,0
74.0,4603409.0,25.9,7,6601.0,14.19,0.074,1,5.0,1.0,550.0833333333334,171130.44609665428,3.0824975398671853e-06,0.06756756756756757,0,0,1,0,0,0,0,1
42.0,4533275.0,41.0,2,7213.0,17.27,0.739,1,2.0,1.0,601.0833333333334,107935.11904761905,3.809607003853284e-06,0.047619047619047616,0,0,0,0,0,1,0,0
28.0,5877632.0,26.9,3,28353.0,8.03,0.79,1,21.0,1.0,2362.75,210667.81362007168,1.3661962221867204e-06,0.75,1,0,0,0,1,0,0,0
77.0,249300.0,42.9,7,13235.0,16.92,0.041,1,18.0,1.0,1102.9166666666667,5678.8154897494305,6.786976385975187e-05,0.23376623376623376,0,0,1,0,0,1,0,0
53.0,857392.0,3.7,4,11123.0,21.29,0.141,0,25.0,1.0,926.9166666666666,182423.82978723405,2.4831086794503805e-05,0.4716981132075472,0,0,1,0,0,0,0,1
20.0,2395098.0,5.9,2,33567.0,22.42,0.654,1,22.0,1.0,2797.25,347115.652173913,9.360782163910553e-06,1.1,0,0,0,0,1,0,0,0
35.0,1661888.0,23.6,2,20750.0,5.79,0.704,0,27.0,1.0,1729.1666666666667,67556.42276422764,3.4839871977009296e-06,0.7714285714285715,0,0,1,0,0,1,0,0
80.0,2589917.0,20.6,7,25431.0,11.7,0.623,1,25.0,1.0,2119.25,119903.5648148148,4.517517543026458e-06,0.3125,1,0,0,0,0,0,0,0
83.0,1828964.0,82.6,6,12701.0,14.81,0.478,0,25.0,1.0,1058.4166666666667,21877.55980861244,8.097475894836698e-06,0.30120481927710846,1,0,0,0,0,1,0,0
82.0,1392509.0,56.5,3,31805.0,22.21,0.484,1,12.0,1.0,2650.4166666666665,24217.547826086957,1.5949616160745706e-05,0.14634146341463414,0,0,1,0,1,0,0,0
88.0,3758542.0,61.8,1,18074.0,5.72,0.714,1,9.0,1.0,1506.1666666666667,59849.394904458604,1.5218663189432713e-06,0.10227272727272728,0,0,1,1,0,0,0,0
41.0,2502214.0,27.9,7,31359.0,13.21,0.417,0,13.0,1.0,2613.25,86581.79930795848,5.279322520247062e-06,0.3170731707317073,0,0,0,0,0,0,1,0
95.0,4112502.0,57.8,2,17332.5,6.87,0.394,1,3.0,1.0,1444.375,69940.51020408164,1.6705154987120983e-06,0.031578947368421054,0,1,0,0,1,0,0,0
70.0,4040405.0,59.2,6,19835.0,10.17,0.795,1,11.0,1.0,1652.9166666666667,67116.36212624585,2.517073779219217e-06,0.15714285714285714,0,0,1,0,1,0,0,0
76.0,4449975.0,66.1,6,22531.0,21.69,0.157,1,26.0,1.0,1877.5833333333333,66318.55439642325,4.874183591102514e-06,0.34210526315789475,0,0,1,0,0,1,0,0
48.0,3991793.0,18.8,7,9619.0,21.91,0.559,1,16.0,1.0,801.5833333333334,201605.70707070705,5.48876019153293e-06,0.3333333333333333,0,0,0,0,0,0,0,1
97.0,1628777.0,62.2,1,5055.0,22.84,0.356,0,11.0,1.0,421.25,25771.787974683542,1.4022782724226383e-05,0.1134020618556701,0,0,1,0,1,0,0,0
66.0,3859933.0,15.5,6,13560.0,6.03,0.344,1,28.0,1.0,1130.0,233935.33333333334,1.5622028770440116e-06,0.42424242424242425,0,0,0,0,1,0,0,0
81.0,99556.0,19.9,3,13627.0,21.93,0.51,0,2.0,1.0,1135.5833333333333,4763.444976076556,0.00022027582189097702,0.024691358024691357,0,0,1,1,0,0,0,0
95.0,3473992.0,46.2,2,15953.0,8.57,0.254,1,16.0,0.0,1329.4166666666667,73601.5254237288,2.46690191949149e-06,0.16842105263157894,0,0,0,1,0,0,0,0
35.0,1559537.0,29.7,6,17411.0,7.77,0.559,1,24.0,1.0,1450.9166666666667,50799.25081433225,4.982244741711968e-06,0.6857142857142857,0,0,0,0,0,1,0,0
67.0,5654352.0,0.5,2,21356.0,19.6,0.201,0,15.0,1.0,1779.6666666666667,3769568.0,3.4663559208277237e-06,0.22388059701492538,0,0,0,1,0,0,0,0
81.0,4108399.0,48.3,2,22506.0,14.42,0.331,1,13.0,1.0,1875.5,83334.66531440163,3.5098821925810534e-06,0.16049382716049382,0,1,0,1,0,0,0,0
71.0,5861433.0,64.1,2,8413.0,22.32,0.803,1,9.0,1.0,701.0833333333334,90037.3732718894,3.8079418790691835e-06,0.1267605633802817,1,0,0,0,1,0,0,0
38.0,5866044.0,12.1,7,1894.0,9.12,0.595,1,22.0,1.0,157.83333333333334,447789.6183206107,1.5547102008252577e-06,0.5789473684210527,0,0,1,1,0,0,0,0
20.0,2955720.0,6.8,1,19967.0,18.76,0.363,0,11.0,1.0,1663.9166666666667,378938.46153846156,6.347013131482979e-06,0.55,1,0,0,1,0,0,0,0
88.0,2086963.0,18.9,5,11480.0,10.45,0.211,1,30.0,0.0,956.6666666666666,104872.51256281408,5.007273723935822e-06,0.3409090909090909,0,1,0,1,0,0,0,0
35.0,2589171.0,15.6,3,18777.0,11.64,0.375,1,11.0,1.0,1564.75,155974.156626506,4.495645712219969e-06,0.3142857142857143,1,0,0,0,1,0,0,0
99.0,293134.0,1.8,2,19949.0,21.79,0.405,1,5.0,1.0,1662.4166666666667,104690.71428571429,7.433435106691456e-05,0.050505050505050504,1,0,0,0,1,0,0,0
69.0,2720207.0,49.4,7,31860.0,13.46,0.012,1,16.0,1.0,2655.0,53972.36111111111,4.9481510237452435e-06,0.2318840579710145,1,0,0,0,0,0,0,0
52.0,72197.95,26.6,4,31793.0,18.8,0.019,0,5.0,1.0,2649.4166666666665,2615.867753623188,0.0002603915984927759,0.09615384615384616,0,0,0,0,0,0,1,0
70.0,1092963.0,43.9,4,8510.0,10.62,0.018,0,27.0,0.0,709.1666666666666,24342.16035634744,9.71669698178531e-06,0.38571428571428573,1,0,0,0,1,0,0,0
84.0,838874.0,53.5,6,8406.0,14.555,0.829,0,19.0,1.0,700.5,15392.183486238531,1.735061838772165e-05,0.2261904761904762,0,0,1,1,0,0,0,0
52.0,2958934.5,40.7,3,13803.0,11.23,0.736,0,3.0,1.0,1150.25,70957.6618705036,3.79528381068124e-06,0.057692307692307696,1,0,0,0,0,0,1,0
59.0,782799.0,22.0,5,1766.0,10.21,0.049,0,9.0,0.0,147.16666666666666,34034.739130434784,1.3042922841083292e-05,0.15254237288135594,0,1,0,0,0,0,1,0
31.0,2295136.0,27.0,5,23297.0,10.41,0.051,0,18.0,0.0,1941.4166666666667,81969.14285714286,4.535676955231867e-06,0.5806451612903226,0,0,1,0,0,0,0,0
94.0,2092062.0,82.2,7,28859.0,8.21,0.017,1,11.0,0.0,2404.9166666666665,25144.97596153846,3.924356006487377e-06,0.11702127659574468,0,0,1,0,0,0,1,0
81.0,3481084.0,3.2,6,19203.0,8.79,0.55,0,24.0,1.0,1600.25,828829.5238095238,2.5250747970819442e-06,0.2962962962962963,1,0,0,0,1,0,0,0
55.0,3804986.0,41.9,4,29071.0,22.59,0.228,1,14.0,1.0,2422.5833333333335,88694.31235431235,5.936945382467798e-06,0.2545454545454545,1,0,0,0,0,0,1,0
29.0,5336889.0,7.9,2,27491.0,20.3,0.216,1,13.0,1.0,2290.9166666666665,599650.4494382022,3.8037133986272904e-06,0.4482758620689655,0,1,0,1,0,0,0,0
68.0,3240904.0,33.1,1,14697.0,11.0,0.448,1,20.0,1.0,1224.75,95041.17302052786,3.394113681209415e-06,0.29411764705882354,1,0,0,0,0,1,0,0
81.0,893855.0,30.7,2,19257.0,17.64,0.14,1,5.0,1.0,1604.75,28197.318611987383,1.973472237138868e-05,0.06172839506172839,0,0,0,0,0,0,0,1
74.0,2958934.5,9.1,5,16277.0,22.84,0.606,0,16.0,1.0,1356.4166666666667,292963.8118811881,7.718992184858373e-06,0.21621621621621623,0,1,0,0,0,0,0,1
81.0,1342306.0,41.9,4,20227.0,18.8,0.041,0,26.0,1.0,1685.5833333333333,31289.18414918415,1.4005737882615527e-05,0.32098765432098764,0,0,0,0,0,1,0,0
81.0,4284650.0,16.9,5,26336.0,15.43,0.705,0,22.0,1.0,2194.6666666666665,239365.92178770952,3.601226797701843e-06,0.2716049382716049,0,1,0,0,0,0,1,0
81.0,1373391.0,72.6,2,8657.0,9.79,0.829,0,9.0,1.0,721.4166666666666,18660.203804347828,7.128336265246921e-06,0.1111111111111111,1,0,0,1,0,0,0,0
78.0,2586153.0,42.3,1,2931.0,8.67,0.131,0,3.0,0.0,244.25,59726.39722863742,3.3524685691571347e-06,0.038461538461538464,0,0,0,0,0,0,0,1
80.0,5645379.0,30.9,5,33708.0,17.79,0.233,1,13.0,1.0,2809.0,176971.12852664577,3.151249340168421e-06,0.1625,0,1,0,0,1,0,0,0
95.0,5523948.0,39.9,2,30913.0,18.61,0.579,1,22.0,1.0,2576.0833333333335,135059.8533007335,3.3689666577298234e-06,0.23157894736842105,0,0,1,0,0,0,1,0
90.0,4143394.0,50.0,2,7546.0,8.56,0.417,0,16.0,1.0,628.8333333333334,81243.01960784313,2.065938680719555e-06,0.17777777777777778,0,1,0,0,0,0,0,1
97.0,5722618.0,28.1,1,21034.0,19.4,0.036,1,5.0,1.0,1752.8333333333333,196653.53951890033,3.390056196297534e-06,0.05154639175257732,0,1,0,1,0,0,0,0
71.0,430674.0,36.4,4,9509.0,7.98,0.211,0,8.0,0.0,792.4166666666666,11515.347593582888,1.852905323039415e-05,0.11267605633802817,0,0,0,0,0,0,0,0
35.0,4897180.0,22.1,7,4245.0,7.04,0.646,0,13.0,1.0,353.75,211999.1341991342,1.4375617319433364e-06,0.37142857142857144,0,0,0,0,1,0,0,0
88.0,3829258.0,61.8,6,25044.0,18.1,0.76,1,3.0,1.0,2087.0,60975.44585987261,4.726763063036478e-06,0.03409090909090909,0,1,0,0,0,0,1,0
71.0,5135104.0,6.2,5,18920.0,6.91,0.798,1,28.0,1.0,1576.6666666666667,713208.8888888889,1.345639475726397e-06,0.39436619718309857,1,0,0,0,1,0,0,0
72.0,1196503.0,30.2,2,1261.0,21.44,0.678,0,7.0,1.0,105.08333333333333,38349.45512820513,1.7918870308833068e-05,0.09722222222222222,0,0,1,1,0,0,0,0
61.0,5310490.0,60.6,2,15349.0,15.0,0.184,0,23.0,1.0,1279.0833333333333,86209.25324675324,2.8245975748758447e-06,0.3770491803278688,0,0,1,1,0,0,0,0
77.0,1647707.0,69.4,2,4944.0,16.22,0.042,1,17.0,1.0,412.0,23404.928977272724,9.84397720955412e-06,0.22077922077922077,1,0,0,0,0,1,0,0
24.0,3372270.0,21.9,1,15626.0,8.34,0.421,1,18.0,1.0,1302.1666666666667,147260.69868995633,2.4731108502252636e-06,0.75,0,0,1,0,0,1,0,0
95.0,1674357.0,41.7,3,7583.0,8.54,0.742,1,11.0,1.0,631.9166666666666,39212.107728337236,5.100462386180255e-06,0.11578947368421053,0,1,0,0,0,1,0,0
28.0,2916511.0,8.7,6,22256.0,16.98,0.401,0,12.0,1.0,1854.6666666666667,300671.2371134021,5.822023019277823e-06,0.42857142857142855,0,0,0,0,1,0,0,0
93.0,5943334.0,71.3,2,1966.0,18.91,0.095,1,22.0,1.0,163.83333333333334,82203.7897648686,3.1817153164006403e-06,0.23655913978494625,0,0,1,0,0,0,0,0
65.0,301986.0,15.9,4,10834.0,9.51,0.279,1,13.0,0.0,902.8333333333334,17868.99408284024,3.1491421816170894e-05,0.2,1,0,0,0,0,0,1,0
59.0,2469912.0,48.7,4,1289.0,19.62,0.464,1,18.0,1.0,107.41666666666667,49696.4185110664,7.943599632861563e-06,0.3050847457627119,0,1,0,0,0,1,0,0
69.0,5540805.0,1.4,6,20306.0,8.44,0.432,1,19.0,1.0,1692.1666666666667,2308668.75,1.5232440912026156e-06,0.2753623188405797,1,0,0,0,0,0,0,1
46.0,2376948.0,38.4,1,9323.0,20.38,0.618,1,29.0,1.0,776.9166666666666,60328.62944162437,8.57401652286187e-06,0.6304347826086957,0,0,0,1,0,0,0,0
85.0,3437372.0,11.8,6,1360.0,18.74,0.32,0,4.0,1.0,113.33333333333333,268544.6875,5.451837784261411e-06,0.047058823529411764,0,1,0,0,0,0,1,0
48.0,5871504.0,6.7,2,14844.0,19.09,0.696,1,12.0,1.0,1237.0,762532.987012987,3.251295877292108e-06,0.25,0,0,0,0,1,0,0,0
57.0,4836091.0,10.7,2,33897.0,22.12,0.313,0,8.0,1.0,2824.75,413341.1111111111,4.5739411078201164e-06,0.14035087719298245,0,0,0,0,0,0,0,0
27.0,2936977.0,6.5,2,32765.0,15.67,0.411,0,14.0,1.0,2730.4166666666665,391596.93333333335,5.335416199917058e-06,0.5185185185185185,0,1,0,0,0,0,0,0
36.0,540644.0,17.4,4,23804.0,12.8,0.236,0,9.0,1.0,1983.6666666666667,29382.826086956524,2.3675424724172054e-05,0.25,1,0,0,1,0,0,0,0
64.0,3151915.0,26.2,2,31125.0,15.43,0.709,0,10.0,1.0,2593.75,115879.22794117648,4.895435030628989e-06,0.15625,1,0,0,0,0,0,0,0
55.0,2777737.0,46.2,5,15205.0,9.97,0.586,0,19.0,1.0,1267.0833333333333,58850.36016949152,3.5892513980800207e-06,0.34545454545454546,0,0,1,0,0,0,0,0
80.0,1996569.0,68.7,7,20994.0,15.61,0.715,0,17.0,1.0,1749.5,28645.17934002869,7.818408570698748e-06,0.2125,0,1,0,0,0,0,0,1
73.0,993336.0,33.6,1,7331.0,11.51,0.001,0,6.0,1.0,610.9166666666666,28709.13294797688,1.1587205550583539e-05,0.0821917808219178,0,0,1,0,0,0,0,0
93.0,3142102.0,81.4,5,6084.0,19.62,0.454,0,29.0,1.0,507.0,38132.305825242714,6.244225603043567e-06,0.3118279569892473,0,0,1,0,0,1,0,0
38.0,2454979.0,32.4,5,21965.0,22.71,0.68,0,28.0,1.0,1830.4166666666667,73502.36526946108,9.250584526146853e-06,0.7368421052631579,1,0,0,0,0,1,0,0
86.0,3909513.0,85.7,1,10690.0,19.17,0.018,1,23.0,1.0,890.8333333333334,45092.42214532872,4.903422778381149e-06,0.26744186046511625,0,0,0,0,0,0,0,0
64.0,2036816.0,20.2,1,5835.0,12.66,0.307,0,16.0,1.0,486.25,96076.22641509434,6.215580486612199e-06,0.25,0,0,1,0,0,1,0,0
32.0,72197.95,18.3,2,6760.0,11.84,0.19,1,8.0,1.0,563.3333333333334,3740.826424870466,0.00016399130458268437,0.25,0,0,0,0,0,1,0,0
39.0,4322420.0,8.5,3,21057.0,8.38,0.018,0,12.0,0.0,1754.75,454991.5789473684,1.938728319152623e-06,0.3076923076923077,0,0,1,0,0,1,0,0
91.0,2958934.5,1.8,6,26437.0,11.42,0.659,0,23.0,1.0,2203.0833333333335,1056762.3214285716,3.859496092429186e-06,0.25274725274725274,0,0,1,0,0,1,0,0
80.0,2739090.0,74.0,7,32038.0,19.7,0.025,0,16.0,1.0,2669.8333333333335,36521.2,7.19216703643654e-06,0.2,0,0,1,1,0,0,0,0
58.0,5069250.0,16.6,6,21075.0,14.88,0.319,0,8.0,1.0,1756.25,288025.5681818182,2.935344886256372e-06,0.13793103448275862,0,1,0,0,0,0,0,1
20.0,5303238.0,18.6,2,7812.0,18.75,0.098,1,6.0,1.0,651.0,270573.36734693876,3.5355751456798384e-06,0.3,1,0,0,1,0,0,0,0
81.0,4984137.0,53.9,5,25261.0,9.89,0.57,1,10.0,1.0,2105.0833333333335,90785.73770491804,1.9842949773862602e-06,0.12345679012345678,0,0,0,1,0,0,0,0
82.0,4433899.0,8.9,3,3090.0,17.33,0.663,1,10.0,1.0,257.5,447868.58585858584,3.9085229707480995e-06,0.12195121951219512,1,0,0,0,0,1,0,0
44.0,1331042.0,37.5,2,8421.0,17.28,0.788,0,24.0,1.0,701.75,34572.51948051948,1.2982300346420064e-05,0.5454545454545454,0,0,1,0,1,0,0,0
52.0,5036661.0,9.3,7,3404.0,18.09,0.694,1,14.0,1.0,283.6666666666667,488996.21359223296,3.591664479371457e-06,0.2692307692307692,0,0,0,0,0,1,0,0
77.0,4029942.0,56.3,1,16283.0,18.69,0.409,1,21.0,1.0,1356.9166666666667,70330.57591623037,4.6377827180185925e-06,0.2727272727272727,0,0,0,1,0,0,0,0
63.0,5270079.0,31.8,1,9015.0,5.89,0.743,0,7.0,1.0,751.25,160673.14024390245,1.1176300929018154e-06,0.1111111111111111,1,0,0,0,0,1,0,0
64.0,2538957.0,61.8,1,2570.0,15.93,0.417,0,30.0,1.0,214.16666666666666,40429.25159235669,6.274227458666114e-06,0.46875,1,0,0,0,0,0,1,0
64.0,4653454.0,34.7,3,14271.0,20.62,0.824,1,28.0,1.0,1189.25,130348.85154061623,4.431116235141417e-06,0.4375,1,0,0,0,0,0,1,0
66.0,1566518.0,39.0,3,18328.0,21.72,0.743,1,7.0,1.0,1527.3333333333333,39162.95,1.3865136650114042e-05,0.10606060606060606,0,0,0,0,1,0,0,0
99.0,1686678.0,14.9,2,21436.0,21.38,0.098,1,29.0,1.0,1786.3333333333333,106080.37735849056,1.2675796639431688e-05,0.29292929292929293,0,0,0,0,0,0,0,1
94.0,1591819.0,73.0,7,3598.0,7.45,0.765,1,21.0,1.0,299.8333333333333,21511.067567567567,4.680177406993253e-06,0.22340425531914893,0,1,0,0,0,1,0,0
55.0,1524373.0,9.6,7,11485.0,9.98,0.065,0,10.0,0.0,957.0833333333334,143808.77358490566,6.546949764296689e-06,0.18181818181818182,0,1,0,1,0,0,0,0
76.0,5598061.0,19.7,5,13776.0,14.27,0.295,1,23.0,1.0,1148.0,270437.729468599,2.549096455166091e-06,0.3026315789473684,0,0,0,0,1,0,0,0
37.0,1729049.0,1.0,7,6281.0,14.33,0.417,1,15.0,1.0,523.4166666666666,864524.5,8.287788091726671e-06,0.40540540540540543,0,1,0,0,0,0,1,0
68.0,5276225.0,10.1,4,5913.0,11.95,0.458,1,13.0,1.0,492.75,475335.5855855856,2.2648764476730146e-06,0.19117647058823528,0,0,0,0,0,1,0,0
33.0,4113545.0,0.3,7,7920.0,8.49,0.131,0,9.0,0.0,660.0,3164265.3846153845,2.0639127409782217e-06,0.2727272727272727,0,0,1,0,0,0,0,0
76.0,3776827.0,25.8,6,4700.0,16.6,0.648,1,16.0,1.0,391.6666666666667,140926.3805970149,4.3952226577434825e-06,0.21052631578947367,1,0,0,0,0,0,1,0
94.0,4582887.0,9.1,1,9027.0,7.39,0.586,0,4.0,1.0,752.25,453751.1881188119,1.6125203147011229e-06,0.0425531914893617,0,0,0,0,0,1,0,0
93.0,2895912.0,75.7,3,18444.0,13.68,0.271,1,9.0,1.0,1537.0,37756.349413298565,4.723898818783575e-06,0.0967741935483871,0,1,0,1,0,0,0,0
43.0,2332476.0,22.1,3,7213.0,8.88,0.448,0,15.0,1.0,601.0833333333334,100972.98701298701,3.8071114956331836e-06,0.3488372093023256,0,1,0,0,0,1,0,0
47.0,488273.0,3.1,7,3683.0,17.44,0.09,0,18.0,1.0,306.9166666666667,119090.9756097561,3.5717650335672186e-05,0.3829787234042553,0,0,0,0,0,1,0,0
55.0,2826236.0,17.5,3,19418.0,15.59,0.076,0,21.0,1.0,1618.1666666666667,152769.51351351352,5.516168672337104e-06,0.38181818181818183,0,0,0,0,0,0,1,0
77.0,5650895.0,26.9,6,13940.0,17.44,0.387,1,15.0,1.0,1161.6666666666667,202541.03942652332,3.0862362358110997e-06,0.19480519480519481,0,0,0,0,1,0,0,0
79.0,730448.0,29.9,5,11789.0,11.09,0.384,1,7.0,1.0,982.4166666666666,23639.093851132686,1.518244257983788e-05,0.08860759493670886,0,1,0,0,0,0,1,0
47.0,5454652.0,34.0,6,1464.0,16.37,0.548,0,30.0,1.0,122.0,155847.2,3.0011074948305605e-06,0.6382978723404256,0,0,1,0,0,0,0,0
46.0,5305572.0,35.0,3,17332.5,13.34,0.823,1,24.0,1.0,1444.375,147377.0,2.514337282702547e-06,0.5217391304347826,0,1,0,0,0,0,0,1
82.0,4915408.0,57.1,5,8808.0,11.37,0.781,1,23.0,1.0,734.0,84602.54733218589,2.3131340647339823e-06,0.2804878048780488,0,0,1,0,0,0,0,0
92.0,5120934.0,21.2,1,1076.0,5.63,0.194,0,19.0,0.0,89.66666666666667,230672.70270270272,1.0994086040928072e-06,0.20652173913043478,0,0,1,0,1,0,0,0
81.0,1164294.0,44.0,5,15141.0,7.6,0.367,1,16.0,1.0,1261.75,25873.2,6.527555301706183e-06,0.19753086419753085,0,0,1,0,1,0,0,0
96.0,2348688.0,19.1,7,33228.0,7.99,0.705,0,8.0,1.0,2769.0,116850.14925373133,3.401897824701355e-06,0.08333333333333333,0,0,0,1,0,0,0,0
48.0,5894298.0,2.6,7,16158.0,6.48,0.217,1,26.0,0.0,1346.5,1637305.0,1.0993673717604079e-06,0.5416666666666666,0,0,1,0,0,0,0,0
25.0,5670171.0,8.5,4,26678.0,18.72,0.625,1,15.0,1.0,2223.1666666666665,596860.1052631579,3.301487150654336e-06,0.6,0,1,0,0,0,1,0,0
88.0,3645141.0,61.8,2,8500.0,6.36,0.684,0,11.0,1.0,708.3333333333334,58043.64649681529,1.7447879945417765e-06,0.125,0,0,0,0,0,1,0,0
66.0,3385915.0,19.6,1,8565.0,21.81,0.055,0,8.0,1.0,713.75,164364.8058252427,6.44138838648094e-06,0.12121212121212122,0,0,1,0,0,1,0,0
44.0,72197.95,5.4,6,1585.0,19.08,0.051,1,2.0,1.0,132.08333333333334,11280.929687499998,0.00026426977123628526,0.045454545454545456,0,0,1,0,0,0,0,1
85.0,2152983.0,48.5,4,4032.0,7.91,0.237,0,21.0,0.0,336.0,43494.606060606064,3.673970637961081e-06,0.24705882352941178,0,0,1,0,0,0,1,0
